idx,name,team,mound,inning,result,strikeout,dead4ball,losescore,earnedrun,pitchnum,hitted,homerun,battednum,batternum
20240906003,송은범,삼성,0,10,L,0,0,0,0,8,1,0,3,3
20240906010,고영표,KT,1,60,W,5,3,3,3,94,8,0,24,27
20240906010,김민,KT,0,02,L,0,1,0,0,28,2,0,4,5
20240906010,김민수,KT,0,01,L,0,0,0,0,3,0,0,1,1
20240906010,손동현,KT,0,10,L,0,0,0,0,12,1,0,4,4
20240906010,박영현,KT,0,10,L,1,0,0,0,20,1,0,4,4
20240906008,김윤하,키움,1,60,L,2,1,6,4,91,8,2,25,27
20240906008,박범준,키움,0,02,L,0,2,4,4,32,2,0,3,6
20240906008,이명종,키움,0,11,L,1,0,4,4,33,4,2,8,8
20240907004,이상규,한화,1,30,L,1,1,1,1,55,4,0,12,13
20240907004,이민우,한화,0,10,L,0,0,1,1,20,2,0,4,4
20240907004,김서현,한화,0,10,L,1,2,2,2,32,2,0,5,7
20240907004,한승주,한화,0,10,L,1,0,1,1,26,2,0,4,5
20240907004,김기중,한화,0,10,L,2,1,0,0,16,1,0,4,5
20240907004,김규연,한화,0,00,L,0,1,3,3,24,2,0,2,3
20240907004,황준서,한화,0,10,L,1,0,1,1,13,2,0,4,4
20240907011,앤더슨,SSG,1,60,L,5,2,0,0,98,4,0,21,23
20240907011,서진용,SSG,0,10,L,2,0,1,1,22,2,0,5,5
20240907011,노경은,SSG,0,20,L,1,0,0,0,17,0,0,6,6
20240907011,조병현,SSG,0,20,L,2,2,0,0,36,0,0,6,8
20240907011,문승원,SSG,0,10,L,1,0,0,0,12,0,0,3,3
20240907009,요키시,NC,1,60,W,4,4,1,1,112,3,0,21,25
20240907009,배재환,NC,0,10,L,2,1,0,0,24,0,0,3,4
20240907009,한재승,NC,0,10,L,1,0,0,0,8,0,0,3,3
20240907009,소이현,NC,0,10,L,0,0,0,0,7,0,0,3,3
20240907001,곽빈,두산,1,60,W,4,3,1,1,98,4,0,21,24
20240907001,최지강,두산,0,10,L,0,0,0,0,7,0,0,3,3
20240907001,최종인,두산,0,10,L,0,0,0,0,7,0,0,3,3
20240907001,박치국,두산,0,10,L,0,1,1,1,26,1,0,4,5
20240907008,김인범,키움,1,20,L,2,4,5,5,54,3,1,9,13
20240907008,김선기,키움,0,40,L,3,0,0,0,45,3,0,15,15
20240907008,박승주,키움,0,10,L,0,0,0,0,7,0,0,3,3
20240907008,김동혁,키움,0,10,L,0,1,1,0,15,0,0,2,4
20240908004,조동욱,한화,1,20,L,3,3,2,1,49,2,0,8,12
20240908004,김기중,한화,0,12,L,2,2,5,5,38,4,1,9,11
20240908004,한승주,한화,0,01,L,0,0,4,4,16,5,1,6,6
20240908004,김규연,한화,0,22,L,0,0,3,3,41,5,1,13,13
20240908004,황준서,한화,0,11,L,0,0,0,0,17,3,0,6,6
20240908011,엘리아스,SSG,1,60,W,6,0,2,2,100,9,0,26,27
20240908011,서진용,SSG,0,10,L,0,0,1,1,11,1,0,4,4
20240908011,한두솔,SSG,0,10,L,2,0,1,1,26,3,0,6,6
20240908011,이로운,SSG,0,10,L,0,0,2,2,29,4,0,7,7
20240908009,이용준,NC,1,41,L,4,1,4,4,76,7,0,17,20
20240908009,류진욱,NC,0,01,L,0,0,1,1,15,3,0,4,4
20240908009,김태현,NC,0,11,L,0,1,1,0,23,1,0,5,7
20240908009,한재승,NC,0,10,L,2,0,2,2,20,2,1,5,5
20240908009,박주현,NC,0,10,L,1,1,2,2,29,3,1,6,7
20240908008,후라도,키움,1,71,L,4,0,4,3,97,7,0,28,30
20240908008,김동욱,키움,0,02,L,0,0,1,1,13,2,0,3,4
20240910002,윌커슨,롯데,1,72,L,4,3,1,1,105,4,0,24,28
20240910002,진해수,롯데,0,01,L,1,0,0,0,8,0,0,1,1
20240910002,김원중,롯데,0,20,W,3,1,0,0,23,1,0,6,7
20240910004,와이스,한화,1,60,L,8,1,2,2,85,4,1,21,23
20240910004,박상원,한화,0,10,L,2,0,1,1,19,2,0,5,5
20240910004,이민우,한화,0,10,L,2,0,2,2,27,3,1,6,6
20240910009,하트,NC,1,30,L,3,2,3,3,53,4,0,13,15
20240910009,한재승,NC,0,10,L,0,1,0,0,13,0,0,3,4
20240910009,이용찬,NC,0,01,L,1,0,4,4,20,4,0,5,5
20240910009,배재환,NC,0,02,L,0,2,2,2,31,1,1,3,5
20240910009,류진욱,NC,0,10,L,0,1,0,0,15,1,0,4,5
20240910009,임정호,NC,0,10,L,1,0,0,0,12,0,0,3,3
20240910009,김시훈,NC,0,02,L,0,1,2,2,17,1,0,3,4
20240910009,김태현,NC,0,01,L,1,0,0,0,9,1,0,2,2
20240910001,발라조빅,두산,1,31,L,5,3,3,3,67,5,0,15,18
20240910001,정철원,두산,0,02,L,1,1,2,2,10,1,0,3,4
20240910001,이영하,두산,0,10,L,0,1,0,0,9,0,0,2,4
20240910001,이병헌,두산,0,10,L,1,0,0,0,19,2,0,5,5
20240910001,홍건희,두산,0,01,L,0,1,0,0,15,1,0,2,3
20240910001,김택연,두산,0,02,L,2,0,0,0,9,0,0,2,2
20240910001,최지강,두산,0,10,L,1,0,2,2,20,2,1,5,5
20240911003,코너,삼성,1,31,L,4,3,0,0,58,0,0,10,13
20240911003,이승현,삼성,0,10,W,2,1,0,0,24,0,0,3,4
20240911003,이재익,삼성,0,12,L,1,0,1,1,24,2,1,6,6
20240911003,송은범,삼성,0,20,L,1,1,0,0,31,0,0,6,7
20240911003,육선엽,삼성,0,10,L,1,1,0,0,18,0,0,3,4
20240911008,하영민,키움,1,51,L,9,2,5,5,93,6,0,22,24
20240911008,김선기,키움,0,12,W,1,1,0,0,27,1,0,4,6
20240911008,김동욱,키움,0,10,L,0,0,0,0,12,0,0,3,3
20240911008,주승우,키움,0,10,L,1,0,0,0,12,0,0,3,3
20240911002,박진,롯데,1,32,L,4,1,0,0,56,4,0,14,15
20240911002,나균안,롯데,0,11,W,3,2,0,0,31,1,0,5,7
20240911002,구승민,롯데,0,10,L,2,0,1,0,21,2,0,6,6
20240911002,한현희,롯데,0,10,L,1,0,1,1,12,1,1,4,4
20240911002,진승현,롯데,0,20,L,2,0,0,0,31,2,0,9,9
20240911009,이재학,NC,1,60,L,6,2,2,2,96,1,1,20,22
20240911009,류진욱,NC,0,10,L,0,0,0,0,16,1,0,4,4
20240911009,김재열,NC,0,10,L,0,0,0,0,12,2,0,4,4
20240912003,레예스,삼성,1,50,W,5,1,1,1,63,5,0,18,19
20240912003,황동재,삼성,0,20,L,2,1,0,0,30,1,0,6,7
20240912003,오승환,삼성,0,10,L,2,1,0,0,24,1,0,4,5
20240912003,임창민,삼성,0,10,L,3,1,0,0,28,1,0,4,5
20240912009,임상현,NC,1,50,L,3,4,4,4,81,3,1,16,21
20240912009,이준호,NC,0,02,L,1,3,5,5,36,2,1,4,7
20240912009,최우석,NC,0,11,L,1,1,0,0,22,2,0,6,7
20240912009,소이현,NC,0,10,L,0,1,1,1,18,1,0,4,5
20240912002,김진욱,롯데,1,41,L,4,2,6,5,93,8,0,20,24
20240912002,한현희,롯데,0,11,L,3,0,1,1,22,2,0,6,6
20240912002,진해수,롯데,0,01,L,1,0,1,1,6,1,1,2,2
20240912002,김강현,롯데,0,10,L,1,2,0,0,25,1,0,4,6
20240912002,박준우,롯데,0,10,L,1,1,2,2,21,3,0,6,7
20240913004,류현진,한화,1,60,W,3,1,1,1,99,6,0,23,24
20240913004,박상원,한화,0,01,L,1,2,3,2,30,2,0,4,6
20240913004,김서현,한화,0,12,H,1,0,0,0,14,0,0,4,4
20240913004,주현상,한화,0,10,L,0,0,0,0,8,0,0,3,3
20240914003,백정현,삼성,1,21,L,3,1,3,3,48,4,1,11,12
20240914003,송은범,삼성,0,02,L,0,0,1,1,15,2,0,4,4
20240914003,이재익,삼성,0,00,L,0,1,3,3,17,2,0,2,3
20240914003,이승현,삼성,0,10,H,1,1,0,0,20,1,0,3,5
20240914003,오승환,삼성,0,12,H,0,0,0,0,21,0,0,5,5
20240914003,김태훈,삼성,0,02,L,0,1,2,2,18,1,0,3,4
20240914003,최지광,삼성,0,01,L,1,1,1,1,18,1,0,2,3
20240914003,이상민,삼성,0,01,L,0,0,0,0,5,0,0,1,1
20240914003,임창민,삼성,0,10,L,1,0,1,1,20,2,0,5,5
20240914004,이상규,한화,1,01,L,0,0,4,4,23,5,2,6,6
20240914004,김기중,한화,0,21,L,1,1,0,0,29,2,0,8,9
20240914004,김규연,한화,0,02,L,0,0,3,1,20,2,0,5,5
20240914004,한승혁,한화,0,01,L,1,1,2,2,13,1,0,2,3
20240914004,황준서,한화,0,21,L,2,0,1,1,49,5,0,12,12
20240914004,이민우,한화,0,01,L,0,1,2,2,20,1,0,1,3
20240914004,장민재,한화,0,12,L,1,0,0,0,28,2,0,7,7
20240914010,고영표,KT,1,60,L,4,1,2,1,86,4,0,19,22
20240914010,손동현,KT,0,20,L,0,0,0,0,22,0,0,6,6
20240914005,에르난데스,LG,1,60,W,7,3,1,1,87,4,0,21,24
20240914005,박명근,LG,0,00,L,0,0,3,3,19,3,0,3,3
20240914005,김유영,LG,0,01,L,0,0,1,0,4,1,0,2,2
20240914005,이지강,LG,0,00,L,0,1,0,0,7,0,0,1,2
20240914005,김진성,LG,0,11,H,0,1,2,2,18,1,0,4,6
20240914005,유영찬,LG,0,11,L,1,0,0,0,26,2,0,6,6
20240914008,후라도,키움,1,70,L,4,1,1,1,90,6,1,23,24
20240914008,김동욱,키움,0,10,H,1,0,0,0,10,0,0,3,3
20240914008,주승우,키움,0,00,L,0,1,2,2,10,3,0,3,4
20240915003,원태인,삼성,1,40,L,2,2,5,5,72,9,1,20,22
20240915003,이상민,삼성,0,02,L,0,0,0,0,14,2,0,4,4
20240915003,김태훈,삼성,0,11,L,1,0,2,2,20,2,1,6,6
20240915003,오승환,삼성,0,02,L,0,0,3,3,25,4,1,6,6
20240915003,임창민,삼성,0,01,L,0,0,1,1,5,1,0,2,2
20240915003,김재윤,삼성,0,02,L,0,0,3,3,13,3,1,4,5
20240915003,이승현,삼성,0,01,L,1,0,0,0,5,0,0,1,1
20240915004,와이스,한화,1,32,L,3,1,10,10,81,10,1,21,22
20240915004,이민우,한화,0,11,L,1,1,0,0,20,0,0,3,4
20240915004,김서현,한화,0,10,L,0,3,2,2,23,1,0,3,6
20240915004,한승혁,한화,0,00,L,0,0,2,2,5,2,0,2,2
20240915004,김규연,한화,0,10,L,0,1,2,2,21,2,0,4,6
20240915004,윤대경,한화,0,10,L,1,0,0,0,11,1,0,4,4
20240915005,손주영,LG,1,50,L,3,2,4,4,75,8,1,21,23
20240915005,이종준,LG,0,10,L,0,1,0,0,16,0,0,2,4
20240915005,함덕주,LG,0,00,L,0,0,0,0,10,2,0,2,2
20240915005,백승현,LG,0,10,L,1,1,0,0,23,0,0,3,4
20240915005,이지강,LG,0,10,L,2,0,0,0,11,1,0,4,4
20240915008,헤이수스,키움,1,50,W,5,0,3,3,99,10,1,25,25
20240915008,김선기,키움,0,01,L,0,0,2,2,17,3,0,4,4
20240915008,김연주,키움,0,12,H,1,0,0,0,27,1,0,6,6
20240915008,김동욱,키움,0,10,L,1,0,0,0,16,1,0,4,4
20240915008,주승우,키움,0,10,L,0,0,0,0,11,0,0,3,3
20240916008,김윤하,키움,1,60,L,2,3,1,1,91,4,0,22,25
20240916008,조영건,키움,0,12,L,0,2,2,2,38,2,0,7,9
20240916008,김선기,키움,0,11,L,1,2,0,0,31,0,0,3,6
20240916008,김연주,키움,0,01,L,1,3,2,2,24,1,1,2,5
20240916008,김동혁,키움,0,01,L,0,0,0,0,6,0,0,0,1
20240916006,황동하,KIA,1,50,L,3,3,1,1,76,7,0,20,23
20240916006,장현식,KIA,0,12,H,0,0,1,1,15,1,0,5,5
20240916006,이준영,KIA,0,00,L,0,1,1,1,6,0,0,0,1
20240916006,전상현,KIA,0,10,W,0,1,2,2,25,3,0,5,6
20240916006,곽도규,KIA,0,11,L,2,0,0,0,25,1,0,5,5
20240917003,황동재,삼성,1,32,L,2,5,6,6,92,6,1,18,23
20240917003,이재익,삼성,0,11,L,2,0,0,0,19,1,0,5,5
20240917003,송은범,삼성,0,10,L,0,0,0,0,14,1,0,4,4
20240917003,김대우,삼성,0,01,L,0,0,0,0,7,1,0,2,2
20240917003,이승현,삼성,0,00,L,0,1,1,1,8,0,0,0,1
20240917003,이상민,삼성,0,02,L,0,0,1,1,7,2,0,2,2
20240917003,육선엽,삼성,0,10,L,0,1,0,0,16,0,0,3,4
20240917006,김도현,KIA,1,50,L,2,1,1,1,75,7,0,20,22
20240917006,김대유,KIA,0,01,L,0,0,0,0,3,0,0,1,1
20240917006,임기영,KIA,0,02,L,0,0,0,0,4,0,0,2,2
20240917006,김기훈,KIA,0,01,L,0,2,0,0,13,0,0,1,3
20240917006,장현식,KIA,0,11,L,2,0,1,1,21,2,1,5,5
20240917006,정해영,KIA,0,01,L,1,0,0,0,6,0,0,1,1
20240917005,엔스,LG,1,50,L,6,5,3,3,96,7,0,20,25
20240917005,김진성,LG,0,10,L,0,0,0,0,17,1,0,3,3
20240917005,이종준,LG,0,02,L,1,2,1,1,23,1,1,3,5
20240917005,백승현,LG,0,02,L,0,0,3,3,19,3,0,4,5
20240917005,임준형,LG,0,02,L,1,1,0,0,15,1,0,3,4
20240917004,바리아,한화,1,50,W,4,0,0,0,75,3,0,18,18
20240917004,박상원,한화,0,10,H,1,0,0,0,9,1,0,4,4
20240917004,김서현,한화,0,10,H,3,0,0,0,14,0,0,3,3
20240917004,한승혁,한화,0,01,L,0,0,1,1,18,3,0,4,4
20240917004,주현상,한화,0,12,L,0,1,0,0,17,0,0,4,5
20240917010,엄상백,KT,1,51,W,5,4,1,1,86,4,0,20,24
20240917010,손동현,KT,0,12,H,2,1,0,0,25,0,0,5,6
20240917010,김민,KT,0,01,L,0,0,1,1,7,2,0,3,3
20240917010,박영현,KT,0,12,L,2,0,0,0,20,1,0,7,7
20240918005,임찬규,LG,1,62,L,4,1,1,1,99,7,0,27,28
20240918005,이지강,LG,0,01,L,0,0,0,0,1,0,0,1,1
20240918005,김진성,LG,0,10,W,0,1,1,1,15,1,1,4,5
20240918005,유영찬,LG,0,10,L,2,2,1,1,27,0,0,4,6
20240918004,조동욱,한화,1,11,L,1,0,2,2,25,3,1,7,7
20240918004,이상규,한화,0,22,L,2,0,3,3,44,5,0,13,13
20240918004,김기중,한화,0,01,L,0,0,0,0,4,0,0,1,1
20240918004,이민우,한화,0,02,L,1,2,0,0,23,1,0,3,5
20240918004,장민재,한화,0,11,L,0,0,0,0,14,1,0,4,4
20240918004,김승일,한화,0,11,L,2,0,0,0,27,3,0,7,7
20240918004,황준서,한화,0,01,L,0,0,0,0,2,0,0,1,1
20240918003,레예스,삼성,1,52,L,2,4,4,4,95,6,0,21,26
20240918003,송은범,삼성,0,01,H,0,0,0,0,9,1,0,2,2
20240918003,김태훈,삼성,0,10,H,0,0,0,0,4,0,0,3,3
20240918003,임창민,삼성,0,02,L,0,0,1,1,21,3,1,5,5
20240918003,이상민,삼성,0,01,W,0,1,0,0,7,0,0,1,2
20240918003,김재윤,삼성,0,10,L,0,0,1,1,10,2,1,5,5
20240919006,스타우트,KIA,1,12,L,0,1,3,3,39,4,0,9,10
20240919006,김기훈,KIA,0,11,L,0,1,3,2,41,3,0,8,9
20240919006,최지민,KIA,0,10,L,1,1,1,1,26,1,1,4,5
20240919006,임기영,KIA,0,10,L,0,0,2,1,25,2,0,6,6
20240919006,김대유,KIA,0,10,L,1,0,0,0,5,0,0,2,2
20240919006,유승철,KIA,0,10,L,1,1,0,0,18,0,0,3,4
20240919006,박준표,KIA,0,10,L,1,0,0,0,11,0,0,3,3
20240919008,전준표,키움,1,31,L,3,2,3,3,72,3,0,13,15
20240919008,양지율,키움,0,12,L,0,0,0,0,20,1,0,5,5
20240919008,김선기,키움,0,00,L,0,0,3,3,11,4,1,4,4
20240919008,박승주,키움,0,10,L,1,0,0,0,12,1,0,3,4
20240919008,오석주,키움,0,10,L,1,1,0,0,18,1,0,4,5
20240919008,박범준,키움,0,10,L,3,1,2,2,21,2,1,5,6
20240919005,임준형,LG,1,02,L,0,1,0,0,16,2,0,3,4
20240919005,최원태,LG,0,51,W,5,2,4,4,87,8,1,23,25
20240919005,함덕주,LG,0,10,H,1,0,0,0,6,1,0,3,3
20240919005,이종준,LG,0,10,H,0,1,0,0,19,0,0,2,3
20240919005,유영찬,LG,0,10,L,1,1,0,0,15,0,0,3,4
20240919004,류현진,한화,1,30,L,3,1,4,4,67,7,1,16,17
20240919004,박상원,한화,0,22,W,2,2,0,0,35,0,0,7,9
20240919004,김서현,한화,0,11,H,2,1,1,1,29,2,0,6,7
20240919004,한승혁,한화,0,10,H,1,0,1,1,14,1,1,4,4
20240919004,주현상,한화,0,10,L,1,0,0,0,13,0,0,3,3
20240919003,이호성,삼성,1,20,L,0,2,3,2,51,4,1,9,12
20240919003,이승현,삼성,0,10,L,0,0,0,0,11,2,0,4,4
20240919003,백정현,삼성,0,12,L,2,2,2,2,40,2,0,7,9
20240919003,김대우,삼성,0,00,L,0,0,2,2,7,2,0,2,2
20240919003,이재익,삼성,0,01,L,1,1,2,2,24,3,0,4,5
20240919003,육선엽,삼성,0,20,L,2,1,0,0,34,1,0,7,8
20240919003,김태훈,삼성,0,10,L,0,1,3,3,21,3,1,6,7
20240921101,곽빈,두산,1,51,W,2,2,7,7,99,9,1,25,27
20240921101,이병헌,두산,0,11,H,2,1,0,0,25,1,0,5,6
20240921101,김강률,두산,0,01,H,1,0,0,0,3,0,0,1,1
20240921101,이교훈,두산,0,20,L,0,0,0,0,19,1,0,6,6
20240921201,김민규,두산,1,41,L,5,3,2,2,75,4,2,16,19
20240921201,최종인,두산,0,12,L,1,1,0,0,21,0,0,5,6
20240921201,이영하,두산,0,10,L,0,0,0,0,16,0,0,3,3
20240921201,홍건희,두산,0,10,L,0,0,0,0,12,0,0,3,3
20240921011,엘리아스,SSG,1,70,W,7,2,1,1,100,6,0,25,29
20240921011,문승원,SSG,0,01,L,0,0,0,0,4,1,0,2,2
20240921011,노경은,SSG,0,02,H,0,0,0,0,5,1,0,2,2
20240921011,조병현,SSG,0,10,L,3,1,0,0,25,1,0,4,5
20240922002,반즈,롯데,1,62,L,8,3,5,5,112,8,1,27,30
20240922002,한현희,롯데,0,00,L,0,1,0,0,5,1,0,1,2
20240922002,김상수,롯데,0,00,L,0,1,0,0,8,0,0,0,1
20240922002,정현수,롯데,0,02,L,1,0,0,0,9,0,0,2,2
20240922002,구승민,롯데,0,00,L,0,1,2,0,9,0,0,1,2
20240922002,송재영,롯데,0,01,L,0,1,1,1,15,1,0,2,3
20240922002,나균안,롯데,0,01,L,1,0,0,0,8,1,0,2,2
20240922001,발라조빅,두산,1,52,L,4,2,7,7,109,9,2,26,29
20240922001,최종인,두산,0,00,L,0,1,0,0,5,0,0,0,1
20240922001,이교훈,두산,0,11,L,0,0,1,1,22,2,0,6,6
20240922001,권휘,두산,0,01,L,0,2,1,1,21,0,0,0,3
20240922001,김호준,두산,0,00,L,0,0,0,0,3,1,0,1,1
20240922001,박치국,두산,0,02,L,0,0,0,0,6,0,0,1,2
20240922008,후라도,키움,1,60,L,4,2,6,6,88,5,3,22,24
20240922008,원종현,키움,0,10,L,1,1,2,2,21,2,0,5,6
20240922008,박범준,키움,0,10,L,2,1,1,1,25,1,0,4,5
20240922011,김광현,SSG,1,60,W,5,4,0,0,93,1,0,19,23
20240922011,서진용,SSG,0,10,L,1,1,2,2,29,3,0,5,6
20240922011,문승원,SSG,0,10,L,1,0,0,0,12,0,0,3,3
20240922011,한두솔,SSG,0,00,L,0,1,0,0,6,1,0,1,2
20240922011,조병현,SSG,0,10,L,2,0,0,0,13,0,0,3,3
20240923002,윌커슨,롯데,1,62,L,7,1,2,2,102,4,0,24,25
20240923002,정현수,롯데,0,01,L,0,0,0,0,4,0,0,1,1
20240923002,구승민,롯데,0,10,W,2,1,0,0,16,1,0,4,5
20240923002,김원중,롯데,0,10,L,1,0,0,0,8,0,0,3,3
20240923011,송영진,SSG,1,40,L,1,4,6,6,78,4,1,15,20
20240923011,서진용,SSG,0,10,L,1,1,1,1,19,2,0,4,6
20240923011,한두솔,SSG,0,10,L,1,1,0,0,18,1,0,3,5
20240923011,장지훈,SSG,0,02,L,1,1,1,1,15,1,1,2,4
20240923011,박시후,SSG,0,11,L,1,0,0,0,15,1,0,4,4
20240923003,이승민,삼성,1,40,L,1,1,2,2,67,7,2,17,18
20240923003,육선엽,삼성,0,20,L,1,2,2,2,33,3,0,7,9
20240923003,백정현,삼성,0,20,L,3,0,1,1,34,3,0,9,9
20240924009,이재학,NC,1,40,L,2,3,7,7,92,8,3,17,23
20240924009,배재환,NC,0,10,L,0,0,0,0,2,0,0,2,2
20240924009,김태현,NC,0,10,L,0,0,2,1,17,2,0,5,6
20240924009,최우석,NC,0,10,L,0,1,0,0,9,0,0,2,3
20240924009,소이현,NC,0,10,L,1,0,1,1,13,2,0,5,5
20240924005,임찬규,LG,1,50,W,5,2,3,3,86,4,1,18,20
20240924005,김진성,LG,0,10,L,0,0,0,0,7,0,0,3,3
20240924005,백승현,LG,0,10,L,0,0,0,0,17,0,0,3,3
20240924005,이종준,LG,0,10,L,1,0,1,1,11,1,1,4,4
